14;1115;130;1.444444444
14;1116;214;2.377777778
14;1117;246;2.733333333
14;1118;161;1.788888889
14;1119;180;2
14;1120;190;2.111111111
14;1121;389;4.322222222
14;1310;336;3.733333333
14;1311;177;1.966666667
1115;1116;337;3.744444444
1115;1117;311;3.455555556
1115;1118;262;2.911111111
1115;1119;144;1.6
1115;1120;512;5.688888889
1115;1121;513;5.7
1115;1310;457;5.077777778
1115;1311;273;3.033333333
1116;1117;405;4.5
1116;1118;302;3.355555556
1116;1119;381;4.233333333
1116;1120;181;2.011111111
1116;1121;254;2.822222222
1116;1310;124;1.377777778
1116;1311;335;3.722222222
1117;1118;94;1.044444444
1117;1119;175;1.944444444
1117;1120;490;5.444444444
1117;1121;418;4.644444444
1117;1310;527;5.855555556
1117;1311;77;0.855555556
1118;1119;142;1.577777778
1118;1120;400;4.444444444
1118;1121;327;3.633333333
1118;1310;444;4.933333333
1118;1311;20;0.222222222
1119;1120;523;5.811111111
1119;1121;451;5.011111111
1119;1310;503;5.588888889
1119;1311;144;1.6
1120;1121;122;1.355555556
1120;1310;171;1.9
1120;1311;416;4.622222222
1121;1310;299;3.322222222
1121;1311;325;3.611111111
1310;1311;460;5.111111111
