1098;1099;227;2.522222222
1098;1100;343;3.811111111
1098;12;320;3.555555556
1098;1102;533;5.922222222
1098;1306;190;2.111111111
1098;1307;298;3.311111111
1099;1100;194;2.155555556
1099;12;170;1.888888889
1099;1102;380;4.222222222
1099;1306;66;0.733333333
1099;1307;55;0.611111111
1100;12;74;0.822222222
1100;1102;164;1.822222222
1100;1306;184;2.044444444
1100;1307;163;1.811111111
12;1102;223;2.477777778
12;1306;155;1.722222222
12;1307;165;1.833333333
1102;1306;345;3.833333333
1102;1307;302;3.355555556
1306;1307;120;1.333333333
