31;1325;516;5.733333333
31;1326;1484;16.48888889
31;1281;60;1
31;1282;194;2.155555556
31;1283;795;8.833333333
31;1284;150;1.666666667
31;1285;1464;16.26666667
31;1287;246;2.733333333
1325;1326;1130;12.55555556
1325;1281;556;6.177777778
1325;1282;703;7.811111111
1325;1283;824;9.155555556
1325;1284;369;4.1
1325;1285;1109;12.32222222
1325;1287;279;3.1
1326;1281;1553;17.25555556
1326;1282;1405;15.61111111
1326;1283;1816;20.17777778
1326;1284;1641;18.23333333
1326;1285;210;3
1326;1287;1272;14.13333333
1281;1282;251;2.788888889
1281;1283;602;6.688888889
1281;1284;188;2.088888889
1281;1285;1520;16.88888889
1281;1287;286;3.177777778
1282;1283;983;10.92222222
1282;1284;338;3.755555556
1282;1285;1373;15.25555556
1282;1287;434;4.822222222
1283;1284;660;8
1283;1285;1797;19.96666667
1283;1287;547;6.077777778
1284;1285;1343;14.92222222
1284;1287;99;1.1
1285;1287;1252;13.91111111
