16;1148;124;1.377777778
16;1149;85;0.944444444
16;1150;193;2.144444444
16;1151;142;1.577777778
16;1152;78;0.866666667
16;1153;265;2.944444444
16;1312;70;0.777777778
1148;1149;123;1.366666667
1148;1150;300;3.333333333
1148;1151;133;1.477777778
1148;1152;194;2.155555556
1148;1153;214;2.377777778
1148;1312;74;0.822222222
1149;1150;190;2.111111111
1149;1151;221;2.455555556
1149;1152;134;1.488888889
1149;1153;326;3.622222222
1149;1312;109;1.211111111
1150;1151;329;3.655555556
1150;1152;210;2.333333333
1150;1153;438;4.866666667
1150;1312;267;2.966666667
1151;1152;203;2.255555556
1151;1153;148;1.644444444
1151;1312;139;1.544444444
1152;1153;311;3.455555556
1152;1312;139;1.544444444
1153;1312;262;2.911111111
