11;1088;303;3.366666667
11;1089;230;2.555555556
11;1090;155;1.722222222
11;1091;64;0.711111111
11;1093;223;2.477777778
11;1094;81;0.9
11;1304;334;3.711111111
11;1305;86;0.955555556
1088;1089;358;3.977777778
1088;1090;271;3.011111111
1088;1091;272;3.022222222
1088;1093;286;3.177777778
1088;1094;390;4.333333333
1088;1304;37;0.411111111
1088;1305;365;4.055555556
1089;1090;86;0.955555556
1089;1091;192;2.133333333
1089;1093;401;4.455555556
1089;1304;309;3.433333333
1089;1305;205;2.277777778
1089;1094;306;3.4
1090;1091;116;1.288888889
1090;1093;313;3.477777778
1090;1304;228;2.533333333
1090;1305;146;1.622222222
1090;1094;233;2.588888889
1091;1093;259;2.877777778
1091;1094;144;1.6
1091;1304;276;3.066666667
1091;1305;98;1.088888889
1093;1094;301;3.344444444
1093;1304;304;3.377777778
1093;1305;307;3.411111111
1094;1304;414;4.6
1094;1305;79;0.877777778
1304;1305;351;3.9
